OriginalOrder,Date,Year,Month,Julian,max.F,min.F,precip.in,max.C,min.C,precip.mm,mean.C,rain.mm,snow.mm,SnowDepth.mm
36554,2/16/2004,2004,Feb,47,26,6,0.05,-3.333333333,-14.44444444,1.27,-8.888888889,0.000255498,1.269744502,NA
36555,2/17/2004,2004,Feb,48,30,11,0.15,-1.111111111,-11.66666667,3.81,-6.388888889,0.0056564,3.8043436,NA
36556,2/18/2004,2004,Feb,49,34,21,0.15,1.111111111,-6.111111111,3.81,-2.5,0.123045721,3.686954279,NA
36557,2/19/2004,2004,Feb,50,37,16,0.19,2.777777778,-8.888888889,4.826,-3.055555556,0.101104663,4.724895337,101.6
36558,2/20/2004,2004,Feb,51,34,8,NA,1.111111111,-13.33333333,NA,-6.111111111,NA,NA,76.2
36559,2/21/2004,2004,Feb,52,30,-6,0,-1.111111111,-21.11111111,0,-11.11111111,0,0,50.8
36560,2/22/2004,2004,Feb,53,31,-15,0,-0.555555556,-26.11111111,0,-13.33333333,0,0,25.4
36561,2/23/2004,2004,Feb,54,32,-6,0,0,-21.11111111,0,-10.55555556,0,0,25.4
36562,2/24/2004,2004,Feb,55,38,-2,0,3.333333333,-18.88888889,0,-7.777777778,0,0,NA
36563,2/25/2004,2004,Feb,56,38,2,0.06,3.333333333,-16.66666667,1.524,-6.666666667,0.001812253,1.522187747,NA
36564,2/26/2004,2004,Feb,57,31,14,NA,-0.555555556,-10,NA,-5.277777778,NA,NA,NA
36565,2/27/2004,2004,Feb,58,39,8,0.1,3.888888889,-13.33333333,2.54,-4.722222222,0.01424658,2.52575342,NA
36566,2/28/2004,2004,Feb,59,36,14,NA,2.222222222,-10,NA,-3.888888889,NA,NA,NA
36567,2/29/2004,2004,Feb,60,35,12,0.03,1.666666667,-11.11111111,0.762,-4.722222222,0.004273974,0.757726026,NA
36568,3/1/2004,2004,Mar,61,33,7,0.63,0.555555556,-13.88888889,16.002,-6.666666667,0.019028651,15.98297135,NA
36569,3/2/2004,2004,Mar,62,26,-6,0.19,-3.333333333,-21.11111111,4.826,-12.22222222,6.75E-05,4.825932526,NA
36570,3/3/2004,2004,Mar,63,24,-2,0.18,-4.444444444,-18.88888889,4.572,-11.66666667,9.97E-05,4.571900306,NA
36571,3/4/2004,2004,Mar,64,28,2,NA,-2.222222222,-16.66666667,NA,-9.444444444,NA,NA,NA
36572,3/5/2004,2004,Mar,65,24,6,0.03,-4.444444444,-14.44444444,0.762,-9.444444444,9.83E-05,0.761901701,NA
36573,3/6/2004,2004,Mar,66,23,6,0.14,-5,-14.44444444,3.556,-9.722222222,0.000367332,3.555632668,NA
36574,3/7/2004,2004,Mar,67,23,-2,0,-5,-18.88888889,0,-11.94444444,0,0,NA
36575,3/8/2004,2004,Mar,68,37,2,0,2.777777778,-16.66666667,0,-6.944444444,0,0,NA
36576,3/9/2004,2004,Mar,69,47,9,0,8.333333333,-12.77777778,0,-2.222222222,0,0,NA
36577,3/10/2004,2004,Mar,70,48,14,NA,8.888888889,-10,NA,-0.555555556,NA,NA,NA
36578,3/11/2004,2004,Mar,71,46,6,0,7.777777778,-14.44444444,0,-3.333333333,0,0,NA
36579,3/12/2004,2004,Mar,72,43,8,0,6.111111111,-13.33333333,0,-3.611111111,0,0,NA
36580,3/13/2004,2004,Mar,73,47,12,0,8.333333333,-11.11111111,0,-1.388888889,0,0,NA
36581,3/14/2004,2004,Mar,74,37,10,0.02,2.777777778,-12.22222222,0.508,-4.722222222,0.002849316,0.505150684,NA
36582,3/15/2004,2004,Mar,75,33,11,0.03,0.555555556,-11.66666667,0.762,-5.555555556,0.002200337,0.759799663,NA
36583,3/16/2004,2004,Mar,76,40,12,0,4.444444444,-11.11111111,0,-3.333333333,0,0,NA
36584,3/17/2004,2004,Mar,77,39,19,0,3.888888889,-7.222222222,0,-1.666666667,0,0,NA
36585,3/18/2004,2004,Mar,78,41,18,0.01,5,-7.777777778,0.254,-1.388888889,0.019071059,0.234928941,NA
36586,3/19/2004,2004,Mar,79,46,NA,0,7.777777778,NA,0,NA,NA,NA,NA
36587,3/20/2004,2004,Mar,80,45,NA,0,7.222222222,NA,0,NA,NA,NA,NA
36588,3/21/2004,2004,Mar,81,50,21,0,10,-6.111111111,0,1.944444444,0,0,NA
36589,3/22/2004,2004,Mar,82,53,17,0,11.66666667,-8.333333333,0,1.666666667,0,0,NA
36590,3/23/2004,2004,Mar,83,55,25,0,12.77777778,-3.888888889,0,4.444444444,0,0,NA
36591,3/24/2004,2004,Mar,84,55,20,0,12.77777778,-6.666666667,0,3.055555556,0,0,NA
36592,3/25/2004,2004,Mar,85,51,19,0,10.55555556,-7.222222222,0,1.666666667,0,0,NA
36593,3/26/2004,2004,Mar,86,46,25,NA,7.777777778,-3.888888889,NA,1.944444444,NA,NA,NA
36594,3/27/2004,2004,Mar,87,33,12,0.09,0.555555556,-11.11111111,2.286,-5.277777778,0.008237744,2.277762256,NA
36595,3/28/2004,2004,Mar,88,NA,NA,0,NA,NA,0,NA,NA,NA,NA
36596,3/29/2004,2004,Mar,89,37,9,0,2.777777778,-12.77777778,0,-5,0,0,NA
36597,3/30/2004,2004,Mar,90,48,12,0,8.888888889,-11.11111111,0,-1.111111111,0,0,NA
36598,3/31/2004,2004,Mar,91,53,22,0,11.66666667,-5.555555556,0,3.055555556,0,0,NA
36599,4/1/2004,2004,Apr,92,56,28,0,13.33333333,-2.222222222,0,5.555555556,0,0,NA
36600,4/2/2004,2004,Apr,93,54,28,0,12.22222222,-2.222222222,0,5,0,0,NA
36601,4/3/2004,2004,Apr,94,42,20,0,5.555555556,-6.666666667,0,-0.555555556,0,0,NA
36602,4/4/2004,2004,Apr,95,53,22,0,11.66666667,-5.555555556,0,3.055555556,0,0,NA
36603,4/5/2004,2004,Apr,96,53,20,0,11.66666667,-6.666666667,0,2.5,0,0,NA
36604,4/6/2004,2004,Apr,97,54,21,0,12.22222222,-6.111111111,0,3.055555556,0,0,NA
36605,4/7/2004,2004,Apr,98,51,19,0,10.55555556,-7.222222222,0,1.666666667,0,0,NA
36606,4/8/2004,2004,Apr,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36607,4/9/2004,2004,Apr,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36608,4/10/2004,2004,Apr,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36609,4/11/2004,2004,Apr,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36610,4/12/2004,2004,Apr,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36611,4/13/2004,2004,Apr,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36612,4/14/2004,2004,Apr,105,53,NA,0,11.66666667,NA,0,NA,NA,NA,NA
36613,4/15/2004,2004,Apr,106,47,18,0,8.333333333,-7.777777778,0,0.277777778,0,0,NA
36614,4/16/2004,2004,Apr,107,41,20,0,5,-6.666666667,0,-0.833333333,0,0,NA
36615,4/17/2004,2004,Apr,108,44,25,0.45,6.666666667,-3.888888889,11.43,1.388888889,4.895193619,6.534806381,NA
36616,4/18/2004,2004,Apr,109,46,25,0.14,7.777777778,-3.888888889,3.556,1.944444444,1.916010708,1.639989292,NA
36617,4/19/2004,2004,Apr,110,41,18,0.12,5,-7.777777778,3.048,-1.388888889,0.228852714,2.819147286,NA
36618,4/20/2004,2004,Apr,111,43,11,0.08,6.111111111,-11.66666667,2.032,-2.777777778,0.05288825,1.97911175,NA
36619,4/21/2004,2004,Apr,112,39,7,0.44,3.888888889,-13.88888889,11.176,-5,0.050250349,11.12574965,NA
36620,4/22/2004,2004,Apr,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36621,4/23/2004,2004,Apr,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36622,4/24/2004,2004,Apr,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36623,4/25/2004,2004,Apr,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36624,4/26/2004,2004,Apr,117,49,14,0,9.444444444,-10,0,-0.277777778,0,0,NA
36625,4/27/2004,2004,Apr,118,57,22,0,13.88888889,-5.555555556,0,4.166666667,0,0,NA
36626,4/28/2004,2004,Apr,119,NA,NA,S,NA,NA,NA,NA,NA,NA,NA
36627,4/29/2004,2004,Apr,120,57,16,0.05A,13.88888889,-8.888888889,NA,2.5,NA,NA,NA
36628,4/30/2004,2004,Apr,121,42,19,0,5.555555556,-7.222222222,0,-0.833333333,0,0,NA
36629,5/1/2004,2004,May,122,NA,NA,0,NA,NA,0,NA,NA,NA,NA
36630,5/2/2004,2004,May,123,NA,NA,0,NA,NA,0,NA,NA,NA,NA
36631,5/3/2004,2004,May,124,62,30,0,16.66666667,-1.111111111,0,7.777777778,0,0,NA
36632,5/4/2004,2004,May,125,NA,NA,0,NA,NA,0,NA,NA,NA,NA
36633,5/5/2004,2004,May,126,64,25,NA,17.77777778,-3.888888889,NA,6.944444444,NA,NA,NA
36634,5/6/2004,2004,May,127,NA,NA,0,NA,NA,0,NA,NA,NA,NA
36635,5/7/2004,2004,May,128,64,29,0,17.77777778,-1.666666667,0,8.055555556,0,0,NA
36636,5/8/2004,2004,May,129,62,25,0,16.66666667,-3.888888889,0,6.388888889,0,0,NA
36637,5/9/2004,2004,May,130,59,25,0,15,-3.888888889,0,5.555555556,0,0,NA
36638,5/10/2004,2004,May,131,52,26,0,11.11111111,-3.333333333,0,3.888888889,0,0,NA
36639,5/11/2004,2004,May,132,62,27,NA,16.66666667,-2.777777778,NA,6.944444444,NA,NA,NA
36640,5/12/2004,2004,May,133,36,18,0.18,2.222222222,-7.777777778,4.572,-2.777777778,0.118998562,4.453001438,NA
36641,5/13/2004,2004,May,134,38,20,0,3.333333333,-6.666666667,0,-1.666666667,0,0,NA
36642,5/14/2004,2004,May,135,39,16,NA,3.888888889,-8.888888889,NA,-2.5,NA,NA,NA
36643,5/15/2004,2004,May,136,NA,NA,S,NA,NA,NA,NA,NA,NA,NA
36644,5/16/2004,2004,May,137,49,NA,0.28A,9.444444444,NA,NA,NA,NA,NA,NA
36645,5/17/2004,2004,May,138,NA,NA,S,NA,NA,NA,NA,NA,NA,NA
36646,5/18/2004,2004,May,139,53,25,0.24A,11.66666667,-3.888888889,NA,3.888888889,NA,NA,NA
36647,5/19/2004,2004,May,140,51,27,0.31,10.55555556,-2.777777778,7.874,3.888888889,6.669123236,1.204876764,NA
36648,5/20/2004,2004,May,141,47,27,0,8.333333333,-2.777777778,0,2.777777778,0,0,NA
36649,5/21/2004,2004,May,142,45,28,0.25,7.222222222,-2.222222222,6.35,2.5,4.099917545,2.250082455,NA
36650,5/22/2004,2004,May,143,47,29,0.59,8.333333333,-1.666666667,14.986,3.333333333,11.69165163,3.294348369,NA
36651,5/23/2004,2004,May,144,40,28,0.36,4.444444444,-2.222222222,9.144,1.111111111,3.428388187,5.715611813,NA
36652,5/24/2004,2004,May,145,37,18,0.13,2.777777778,-7.777777778,3.302,-2.5,0.106639624,3.195360376,NA
36653,5/25/2004,2004,May,146,38,23,NA,3.333333333,-5,NA,-0.833333333,NA,NA,NA
36654,5/26/2004,2004,May,147,43,24,S,6.111111111,-4.444444444,NA,0.833333333,NA,NA,NA
36655,5/27/2004,2004,May,148,41,28,0.11A,5,-2.222222222,NA,1.388888889,NA,NA,NA
36656,5/28/2004,2004,May,149,54,35,0.17,12.22222222,1.666666667,4.318,6.944444444,4.25135123,0.06664877,NA
36657,5/29/2004,2004,May,150,42,26,0.35,5.555555556,-3.333333333,8.89,1.111111111,3.333155182,5.556844818,NA
36658,5/30/2004,2004,May,151,39,22,0.1,3.888888889,-5.555555556,2.54,-0.833333333,0.285442938,2.254557062,NA
36659,5/31/2004,2004,May,152,41,26,0.02,5,-3.333333333,0.508,0.833333333,0.164827548,0.343172452,NA
36660,6/1/2004,2004,Jun,153,50,29,0.01,10,-1.666666667,0.254,4.166666667,0.221898949,0.032101051,NA
36661,6/2/2004,2004,Jun,154,60,27,0,15.55555556,-2.777777778,0,6.388888889,0,0,NA
36662,6/3/2004,2004,Jun,155,64,28,0,17.77777778,-2.222222222,0,7.777777778,0,0,NA
36663,6/4/2004,2004,Jun,156,71,30,0,21.66666667,-1.111111111,0,10.27777778,0,0,NA
36664,6/5/2004,2004,Jun,157,65,33,0.02,18.33333333,0.555555556,0.508,9.444444444,0.506924478,0.001075522,NA
36665,6/6/2004,2004,Jun,158,70,38,0,21.11111111,3.333333333,0,12.22222222,0,0,NA
36666,6/7/2004,2004,Jun,159,61,30,0.07,16.11111111,-1.111111111,1.778,7.5,1.760305696,0.017694304,NA
36667,6/8/2004,2004,Jun,160,62,34,0,16.66666667,1.111111111,0,8.888888889,0,0,NA
36668,6/9/2004,2004,Jun,161,NA,NA,S,NA,NA,NA,NA,NA,NA,NA
36669,6/10/2004,2004,Jun,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36670,6/11/2004,2004,Jun,163,70,24,1.08A,21.11111111,-4.444444444,NA,8.333333333,NA,NA,NA
36671,6/12/2004,2004,Jun,164,61,28,0.36,16.11111111,-2.222222222,9.144,6.944444444,9.002861428,0.141138572,NA
36672,6/13/2004,2004,Jun,165,52,34,0,11.11111111,1.111111111,0,6.111111111,0,0,NA
36673,6/14/2004,2004,Jun,166,55,29,0.01,12.77777778,-1.666666667,0.254,5.555555556,0.242453686,0.011546314,NA
36674,6/15/2004,2004,Jun,167,NA,NA,S,NA,NA,NA,NA,NA,NA,NA
36675,6/16/2004,2004,Jun,168,62,28,0.03A,16.66666667,-2.222222222,NA,7.222222222,NA,NA,NA
36676,6/17/2004,2004,Jun,169,51,24,0,10.55555556,-4.444444444,0,3.055555556,0,0,NA
36677,6/18/2004,2004,Jun,170,57,32,0,13.88888889,0,0,6.944444444,0,0,NA
36678,6/19/2004,2004,Jun,171,52,30,0.14,11.11111111,-1.111111111,3.556,5,3.310143777,0.245856223,NA
36679,6/20/2004,2004,Jun,172,56,33,0.05,13.33333333,0.555555556,1.27,6.944444444,1.250397421,0.019602579,NA
36680,6/21/2004,2004,Jun,173,56,25,0.03,13.33333333,-3.888888889,0.762,4.722222222,0.697319136,0.064680864,NA
36681,6/22/2004,2004,Jun,174,61,25,0,16.11111111,-3.888888889,0,6.111111111,0,0,NA
36682,6/23/2004,2004,Jun,175,68,32,0.39,20,0,9.906,10,9.892542501,0.013457499,NA
36683,6/24/2004,2004,Jun,176,71,34,0.01,21.66666667,1.111111111,0.254,11.38888889,0.253886304,0.000113696,NA
36684,6/25/2004,2004,Jun,177,66,37,0,18.88888889,2.777777778,0,10.83333333,0,0,NA
36685,6/26/2004,2004,Jun,178,63,36,0.42,17.22222222,2.222222222,10.668,9.722222222,10.64990694,0.018093064,NA
36686,6/27/2004,2004,Jun,179,68,38,0.01,20,3.333333333,0.254,11.66666667,0.253908951,9.10E-05,NA
36687,6/28/2004,2004,Jun,180,62,34,0.2,16.66666667,1.111111111,5.08,8.888888889,5.063245751,0.016754249,NA
36688,6/29/2004,2004,Jun,181,NA,NA,S,NA,NA,NA,NA,NA,NA,NA
36689,6/30/2004,2004,Jun,182,65,36,0.15A,18.33333333,2.222222222,NA,10.27777778,NA,NA,NA
36690,7/1/2004,2004,Jul,183,58,35,0.02,14.44444444,1.666666667,0.508,8.055555556,0.504746886,0.003253114,NA
36691,7/2/2004,2004,Jul,184,68,34,0.01,20,1.111111111,0.254,10.55555556,0.253778644,0.000221356,NA
36692,7/3/2004,2004,Jul,185,65,32,0.14,18.33333333,0,3.556,9.166666667,3.546602797,0.009397203,NA
36693,7/4/2004,2004,Jul,186,61,36,0.27,16.11111111,2.222222222,6.858,9.166666667,6.839876822,0.018123178,NA
36694,7/5/2004,2004,Jul,187,60,30,0,15.55555556,-1.111111111,0,7.222222222,0,0,NA
36695,7/6/2004,2004,Jul,188,NA,NA,0,NA,NA,0,NA,NA,NA,NA
36696,7/7/2004,2004,Jul,189,NA,NA,0,NA,NA,0,NA,NA,NA,NA
36697,7/8/2004,2004,Jul,190,70,32,0,21.11111111,0,0,10.55555556,0,0,NA
36698,7/9/2004,2004,Jul,191,62,32,0,16.66666667,0,0,8.333333333,0,0,NA
36699,7/10/2004,2004,Jul,192,68,35,0.03,20,1.666666667,0.762,10.83333333,0.761468163,0.000531837,NA
36700,7/11/2004,2004,Jul,193,NA,NA,0,NA,NA,0,NA,NA,NA,NA
36701,7/12/2004,2004,Jul,194,NA,NA,0,NA,NA,0,NA,NA,NA,NA
36702,7/13/2004,2004,Jul,195,78,35,0,25.55555556,1.666666667,0,13.61111111,0,0,NA
36703,7/14/2004,2004,Jul,196,NA,NA,S,NA,NA,NA,NA,NA,NA,NA
36704,7/15/2004,2004,Jul,197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36705,7/16/2004,2004,Jul,198,78,35,0.08A,25.55555556,1.666666667,NA,13.61111111,NA,NA,NA
36706,7/17/2004,2004,Jul,199,80,40,0,26.66666667,4.444444444,0,15.55555556,0,0,NA
36707,7/18/2004,2004,Jul,200,76,44,0,24.44444444,6.666666667,0,15.55555556,0,0,NA
36708,7/19/2004,2004,Jul,201,76,47,0.39,24.44444444,8.333333333,9.906,16.38888889,9.90591875,8.13E-05,NA
36709,7/20/2004,2004,Jul,202,NA,NA,S,NA,NA,NA,NA,NA,NA,NA
36710,7/21/2004,2004,Jul,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36711,7/22/2004,2004,Jul,204,NA,NA,0.36A,NA,NA,NA,NA,NA,NA,NA
36712,7/23/2004,2004,Jul,205,66,40,0.02,18.88888889,4.444444444,0.508,11.66666667,0.507817902,0.000182098,0
36713,7/24/2004,2004,Jul,206,66,34,0.07,18.88888889,1.111111111,1.778,10,1.775584552,0.002415448,NA
36714,7/25/2004,2004,Jul,207,68,35,0,20,1.666666667,0,10.83333333,0,0,NA
36715,7/26/2004,2004,Jul,208,72,40,0,22.22222222,4.444444444,0,13.33333333,0,0,NA
36716,7/27/2004,2004,Jul,209,70,38,0.12,21.11111111,3.333333333,3.048,12.22222222,3.047299364,0.000700636,NA
36717,7/28/2004,2004,Jul,210,72,39,0.14,22.22222222,3.888888889,3.556,13.05555556,3.555580281,0.000419719,177.8
36718,7/29/2004,2004,Jul,211,68,38,0,20,3.333333333,0,11.66666667,0,0,203.2
36719,7/30/2004,2004,Jul,212,70,35,0,21.11111111,1.666666667,0,11.38888889,0,0,NA
36720,7/31/2004,2004,Jul,213,74,38,0,23.33333333,3.333333333,0,13.33333333,0,0,NA
36721,8/1/2004,2004,Aug,214,78,37,0,25.55555556,2.777777778,0,14.16666667,0,0,NA
36722,8/2/2004,2004,Aug,215,79,40,0,26.11111111,4.444444444,0,15.27777778,0,0,NA
36723,8/3/2004,2004,Aug,216,73,39,0.06,22.77777778,3.888888889,1.524,13.33333333,1.52385596,0.00014404,NA
36724,8/4/2004,2004,Aug,217,72,39,0,22.22222222,3.888888889,0,13.05555556,0,0,330.2
36725,8/5/2004,2004,Aug,218,71,43,0.02,21.66666667,6.111111111,0.508,13.88888889,0.507969214,3.08E-05,NA
36726,8/6/2004,2004,Aug,219,77,37,0.06,25,2.777777778,1.524,13.88888889,1.523907642,9.24E-05,NA
36727,8/7/2004,2004,Aug,220,75,37,NA,23.88888889,2.777777778,NA,13.33333333,NA,NA,NA
36728,8/8/2004,2004,Aug,221,68,30,0,20,-1.111111111,0,9.444444444,0,0,457.2
36729,8/9/2004,2004,Aug,222,71,30,0,21.66666667,-1.111111111,0,10.27777778,0,0,NA
36730,8/10/2004,2004,Aug,223,75,32,0,23.88888889,0,0,11.94444444,0,0,NA
36731,8/11/2004,2004,Aug,224,NA,NA,0,NA,NA,0,NA,NA,NA,NA
36732,8/12/2004,2004,Aug,225,NA,NA,0,NA,NA,0,NA,NA,NA,482.6
36733,8/13/2004,2004,Aug,226,73,29,0,22.77777778,-1.666666667,0,10.55555556,0,0,NA
36734,8/14/2004,2004,Aug,227,75,35,0,23.88888889,1.666666667,0,12.77777778,0,0,NA
36735,8/15/2004,2004,Aug,228,76,36,0,24.44444444,2.222222222,0,13.33333333,0,0,NA
36736,8/16/2004,2004,Aug,229,75,38,0,23.88888889,3.333333333,0,13.61111111,0,0,NA
36737,8/17/2004,2004,Aug,230,75,42,0.16,23.88888889,5.555555556,4.064,14.72222222,4.063873547,0.000126453,482.6
36738,8/18/2004,2004,Aug,231,68,36,0.63,20,2.222222222,16.002,11.11111111,15.99305566,0.008944341,NA
36739,8/19/2004,2004,Aug,232,64,41,0.1,17.77777778,5,2.54,11.38888889,2.538863037,0.001136963,NA
36740,8/20/2004,2004,Aug,233,65,36,0.03,18.33333333,2.222222222,0.762,10.27777778,0.761170858,0.000829142,NA
36741,8/21/2004,2004,Aug,234,63,38,0.16,17.22222222,3.333333333,4.064,10.27777778,4.059577912,0.004422088,NA
36742,8/22/2004,2004,Aug,235,68,37,0.69,20,2.777777778,17.526,11.38888889,17.51815496,0.007845044,NA
36743,8/23/2004,2004,Aug,236,65,32,0.56,18.33333333,0,14.224,9.166666667,14.18641119,0.037588814,NA
36744,8/24/2004,2004,Aug,237,47,26,0.07,8.333333333,-3.333333333,1.778,2.5,1.147976912,0.630023088,NA
36745,8/25/2004,2004,Aug,238,57,26,0.3,13.88888889,-3.333333333,7.62,5.277777778,7.192250726,0.427749274,558.8
36746,8/26/2004,2004,Aug,239,49,29,0.59,9.444444444,-1.666666667,14.986,3.888888889,12.69284745,2.293152551,NA
36747,8/27/2004,2004,Aug,240,51,29,0.21,10.55555556,-1.666666667,5.334,4.444444444,4.780260298,0.553739702,NA
36748,8/28/2004,2004,Aug,241,53,30,0.03,11.66666667,-1.111111111,0.762,5.277777778,0.719225073,0.042774927,NA
36749,8/29/2004,2004,Aug,242,58,NA,0,14.44444444,NA,0,NA,NA,NA,NA
36750,8/30/2004,2004,Aug,243,66,33,0,18.88888889,0.555555556,0,9.722222222,0,0,NA
36751,8/31/2004,2004,Aug,244,71,32,0,21.66666667,0,0,10.83333333,0,0,NA
36752,9/1/2004,2004,Sep,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,558.8
36753,9/2/2004,2004,Sep,246,73,32,0.25,22.77777778,0,6.35,11.38888889,6.347157593,0.002842407,NA
36754,9/3/2004,2004,Sep,247,60,30,0.13,15.55555556,-1.111111111,3.302,7.222222222,3.261063145,0.040936855,NA
36755,9/4/2004,2004,Sep,248,58,25,0.15,14.44444444,-3.888888889,3.81,5.277777778,3.596125363,0.213874637,NA
36756,9/5/2004,2004,Sep,249,NA,NA,0,NA,NA,0,NA,NA,NA,NA
36757,9/6/2004,2004,Sep,250,58,25,0,14.44444444,-3.888888889,0,5.277777778,0,0,NA
36758,9/7/2004,2004,Sep,251,63,24,0,17.22222222,-4.444444444,0,6.388888889,0,0,NA
36759,9/8/2004,2004,Sep,252,66,31,0,18.88888889,-0.555555556,0,9.166666667,0,0,736.6
36760,9/9/2004,2004,Sep,253,70,32,0,21.11111111,0,0,10.55555556,0,0,NA
36761,9/10/2004,2004,Sep,254,69,34,0,20.55555556,1.111111111,0,10.83333333,0,0,NA
36762,9/11/2004,2004,Sep,255,67,32,0,19.44444444,0,0,9.722222222,0,0,NA
36763,9/12/2004,2004,Sep,256,71,34,0,21.66666667,1.111111111,0,11.38888889,0,0,685.8
36764,9/13/2004,2004,Sep,257,64,29,0.25,17.77777778,-1.666666667,6.35,8.055555556,6.309336077,0.040663923,NA
36765,9/14/2004,2004,Sep,258,50,29,0.22,10,-1.666666667,5.588,4.166666667,4.881776885,0.706223115,NA
36766,9/15/2004,2004,Sep,259,42,22,0.13,5.555555556,-5.555555556,3.302,0,0.6531888,2.6488112,635
36767,9/16/2004,2004,Sep,260,46,27,0.11,7.777777778,-2.777777778,2.794,2.5,1.80396372,0.99003628,NA
36768,9/17/2004,2004,Sep,261,54,30,0,12.22222222,-1.111111111,0,5.555555556,0,0,NA
36769,9/18/2004,2004,Sep,262,66,36,NA,18.88888889,2.222222222,NA,10.55555556,NA,NA,NA
36770,9/19/2004,2004,Sep,263,64,30,NA,17.77777778,-1.111111111,NA,8.333333333,NA,NA,NA
36771,9/20/2004,2004,Sep,264,55,27,0.53,12.77777778,-2.777777778,13.462,5,12.53125859,0.930741415,NA
36772,9/21/2004,2004,Sep,265,42,18,0.1,5.555555556,-7.777777778,2.54,-1.111111111,0.233800316,2.306199684,NA
36773,9/22/2004,2004,Sep,266,NA,NA,S,NA,NA,NA,NA,NA,NA,711.2
36774,9/23/2004,2004,Sep,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36775,9/24/2004,2004,Sep,268,47,19,0.25A,8.333333333,-7.222222222,NA,0.555555556,NA,NA,NA
36776,9/25/2004,2004,Sep,269,56,28,0.01,13.33333333,-2.222222222,0.254,5.555555556,0.242453686,0.011546314,NA
36777,9/26/2004,2004,Sep,270,62,28,0,16.66666667,-2.222222222,0,7.222222222,0,0,889
36778,9/27/2004,2004,Sep,271,66,27,0,18.88888889,-2.777777778,0,8.055555556,0,0,NA
36779,9/28/2004,2004,Sep,272,65,28,0.11,18.33333333,-2.222222222,2.794,8.055555556,2.776107874,0.017892126,NA
36780,9/29/2004,2004,Sep,273,NA,NA,S,NA,NA,NA,NA,NA,NA,NA
36781,9/30/2004,2004,Sep,274,64,28,0.10A,17.77777778,-2.222222222,NA,7.777777778,NA,NA,NA
36782,10/1/2004,2004,Oct,275,57,27,0.02,13.88888889,-2.777777778,0.508,5.555555556,0.484907372,0.023092628,NA
36783,10/2/2004,2004,Oct,276,55,28,0.01,12.77777778,-2.222222222,0.254,5.277777778,0.239741691,0.014258309,NA
36784,10/3/2004,2004,Oct,277,60,27,0,15.55555556,-2.777777778,0,6.388888889,0,0,NA
36785,10/4/2004,2004,Oct,278,NA,NA,S,NA,NA,NA,NA,NA,NA,NA
36786,10/5/2004,2004,Oct,279,60,26,0.14A,15.55555556,-3.333333333,NA,6.111111111,NA,NA,NA
36787,10/6/2004,2004,Oct,280,56,25,0,13.33333333,-3.888888889,0,4.722222222,0,0,1041.4
36788,10/7/2004,2004,Oct,281,61,25,0,16.11111111,-3.888888889,0,6.111111111,0,0,NA
36789,10/8/2004,2004,Oct,282,55,26,0,12.77777778,-3.333333333,0,4.722222222,0,0,NA
36790,10/9/2004,2004,Oct,283,63,26,0.08,17.22222222,-3.333333333,2.032,6.944444444,2.000635873,0.031364127,NA
36791,10/10/2004,2004,Oct,284,63,28,0,17.22222222,-2.222222222,0,7.5,0,0,NA
36792,10/11/2004,2004,Oct,285,46,24,0.1,7.777777778,-4.444444444,2.54,1.666666667,1.227682339,1.312317661,965.2
36793,10/12/2004,2004,Oct,286,58,26,0,14.44444444,-3.333333333,0,5.555555556,0,0,NA
36794,10/13/2004,2004,Oct,287,47,22,0.06,8.333333333,-5.555555556,1.524,1.388888889,0.652692483,0.871307517,889
36795,10/14/2004,2004,Oct,288,51,22,0,10.55555556,-5.555555556,0,2.5,0,0,NA
36796,10/15/2004,2004,Oct,289,55,25,0,12.77777778,-3.888888889,0,4.444444444,0,0,NA
36797,10/16/2004,2004,Oct,290,49,30,0.17,9.444444444,-1.111111111,4.318,4.166666667,3.772282138,0.545717862,NA
36798,10/17/2004,2004,Oct,291,51,26,0,10.55555556,-3.333333333,0,3.611111111,0,0,NA
36799,10/18/2004,2004,Oct,292,45,23,0.07,7.222222222,-5,1.778,1.111111111,0.666631036,1.111368964,NA
36800,10/19/2004,2004,Oct,293,32,20,0.23,0,-6.666666667,5.842,-3.333333333,0.098412964,5.743587036,NA
36801,10/20/2004,2004,Oct,294,40,NA,0.19,4.444444444,NA,4.826,NA,NA,NA,762
36802,10/21/2004,2004,Oct,295,NA,NA,S,NA,NA,NA,NA,NA,NA,NA
